date,year,borough,unit_type,monthly_rent,vacancy_rate
2023-10-15,2023,Ville-Marie,1BR,1742.0,0.0162
2023-06-05,2023,Ville-Marie,1BR,1793.0,0.0231
2023-02-11,2023,Ville-Marie,1BR,1725.0,0.0245
2023-01-01,2023,Ville-Marie,1BR,1560.0,0.0139
2023-03-05,2023,Ville-Marie,1BR,1702.0,0.0333
2023-09-01,2023,Ville-Marie,1BR,1745.0,0.0273
2023-01-16,2023,Ville-Marie,1BR,1871.0,0.0258
2023-12-02,2023,Ville-Marie,1BR,1608.0,0.0336
2023-05-07,2023,Ville-Marie,1BR,1970.0,0.0289
2023-11-29,2023,Ville-Marie,1BR,1834.0,0.0142
2023-04-01,2023,Ville-Marie,1BR,1816.0,0.0226
2023-01-04,2023,Ville-Marie,1BR,1931.0,0.01
2023-12-30,2023,Ville-Marie,1BR,1737.0,0.0382
2023-09-11,2023,Ville-Marie,1BR,2005.0,0.01
2023-08-08,2023,Ville-Marie,1BR,1694.0,0.01
2023-04-25,2023,Ville-Marie,1BR,1892.0,0.0317
2023-06-21,2023,Ville-Marie,1BR,1854.0,0.0162
2023-09-17,2023,Ville-Marie,1BR,1879.0,0.0386
2023-11-07,2023,Ville-Marie,1BR,2012.0,0.0188
2023-12-12,2023,Ville-Marie,1BR,1769.0,0.0245
2023-10-12,2023,Ville-Marie,1BR,1929.0,0.01
2023-08-02,2023,Ville-Marie,1BR,1910.0,0.035
2023-02-15,2023,Ville-Marie,1BR,1901.0,0.0377
2023-05-12,2023,Ville-Marie,1BR,1637.0,0.0259
2023-08-20,2023,Ville-Marie,1BR,1601.0,0.0189
2023-10-09,2023,Ville-Marie,1BR,1847.0,0.01
2023-04-19,2023,Ville-Marie,1BR,1946.0,0.047
2023-06-04,2023,Ville-Marie,1BR,1979.0,0.0152
2023-07-17,2023,Ville-Marie,1BR,1900.0,0.011
2023-09-14,2023,Ville-Marie,1BR,1985.0,0.0257
2023-03-25,2023,Ville-Marie,1BR,1841.0,0.0265
2023-08-03,2023,Ville-Marie,1BR,1871.0,0.0251
2023-05-17,2023,Ville-Marie,1BR,1665.0,0.0305
2023-01-30,2023,Ville-Marie,1BR,1779.0,0.0375
2023-08-16,2023,Ville-Marie,2BR,2433.0,0.0301
2023-10-21,2023,Ville-Marie,2BR,2472.0,0.0356
2023-12-24,2023,Ville-Marie,2BR,2661.0,0.01
2023-03-16,2023,Ville-Marie,2BR,2420.0,0.0174
2023-01-15,2023,Ville-Marie,2BR,2550.0,0.0275
2023-03-30,2023,Ville-Marie,2BR,2277.0,0.0265
2023-10-14,2023,Ville-Marie,2BR,2128.0,0.0292
2023-01-17,2023,Ville-Marie,2BR,2167.0,0.0317
2023-10-23,2023,Ville-Marie,2BR,2514.0,0.0159
2023-12-27,2023,Ville-Marie,2BR,2157.0,0.0171
2023-01-07,2023,Ville-Marie,2BR,2148.0,0.0218
2023-06-28,2023,Ville-Marie,2BR,2512.0,0.0211
2023-07-04,2023,Ville-Marie,2BR,2275.0,0.0139
2023-12-24,2023,Ville-Marie,2BR,2321.0,0.0211
2023-10-04,2023,Ville-Marie,2BR,2241.0,0.02
2023-09-27,2023,Ville-Marie,2BR,2509.0,0.0175
2023-06-19,2023,Ville-Marie,2BR,2234.0,0.0171
2023-08-21,2023,Ville-Marie,2BR,2387.0,0.0304
2023-02-18,2023,Ville-Marie,2BR,2514.0,0.01
2023-09-29,2023,Ville-Marie,2BR,2320.0,0.0311
2023-10-13,2023,Ville-Marie,2BR,2343.0,0.0291
2023-01-24,2023,Ville-Marie,2BR,2441.0,0.0123
2023-12-07,2023,Ville-Marie,2BR,2146.0,0.0246
2023-06-23,2023,Ville-Marie,2BR,1985.0,0.0438
2023-12-07,2023,Ville-Marie,2BR,2600.0,0.0185
2023-01-15,2023,Ville-Marie,2BR,2395.0,0.044
2023-04-25,2023,Ville-Marie,2BR,2269.0,0.0247
2023-03-05,2023,Ville-Marie,2BR,2293.0,0.0432
2023-10-20,2023,Ville-Marie,2BR,2304.0,0.0269
2023-08-12,2023,Ville-Marie,2BR,2052.0,0.0254
2023-11-01,2023,Ville-Marie,2BR,2394.0,0.0163
2023-05-06,2023,Ville-Marie,2BR,2192.0,0.0341
2023-06-23,2023,Ville-Marie,2BR,2102.0,0.03
2023-06-03,2023,Ville-Marie,2BR,2439.0,0.0121
2023-03-05,2023,Ville-Marie,2BR,2352.0,0.0259
2023-07-10,2023,Ville-Marie,2BR,2312.0,0.0271
2023-08-10,2023,Ville-Marie,2BR,2492.0,0.0178
2023-03-30,2023,Ville-Marie,2BR,2425.0,0.0159
2023-02-15,2023,Ville-Marie,2BR,2500.0,0.0218
2023-01-24,2023,Ville-Marie,2BR,2471.0,0.035
2023-12-01,2023,Ville-Marie,3BR,2750.0,0.01
2023-09-20,2023,Ville-Marie,3BR,2608.0,0.0186
2023-05-20,2023,Ville-Marie,3BR,3096.0,0.0182
2023-02-12,2023,Ville-Marie,3BR,3039.0,0.0297
2023-05-03,2023,Ville-Marie,3BR,2743.0,0.0361
2023-08-20,2023,Ville-Marie,3BR,2823.0,0.0274
2023-03-16,2023,Ville-Marie,3BR,2536.0,0.0325
2023-07-17,2023,Ville-Marie,3BR,2965.0,0.0162
2023-08-12,2023,Ville-Marie,3BR,3114.0,0.0203
2023-06-20,2023,Ville-Marie,3BR,3069.0,0.0253
2023-08-04,2023,Ville-Marie,3BR,3015.0,0.0272
2023-08-20,2023,Ville-Marie,3BR,2812.0,0.0205
2023-04-04,2023,Ville-Marie,3BR,3094.0,0.0292
2023-02-27,2023,Ville-Marie,3BR,2775.0,0.0299
2023-08-09,2023,Ville-Marie,3BR,2738.0,0.011
2023-02-16,2023,Ville-Marie,3BR,2679.0,0.0231
2023-05-20,2023,Ville-Marie,3BR,2490.0,0.01
2023-03-04,2023,Ville-Marie,3BR,2606.0,0.0338
2023-05-31,2023,Ville-Marie,3BR,3120.0,0.0251
2023-12-14,2023,Ville-Marie,3BR,2440.0,0.0158
2023-04-05,2023,Ville-Marie,3BR,2845.0,0.0405
2023-08-15,2023,Ville-Marie,3BR,2916.0,0.0148
2023-08-07,2023,Ville-Marie,3BR,2770.0,0.0508
2023-07-10,2023,Ville-Marie,3BR,2694.0,0.01
2023-08-14,2023,Ville-Marie,3BR,2392.0,0.01
2023-08-05,2023,Ville-Marie,3BR,2802.0,0.0132
2023-02-13,2023,Ville-Marie,3BR,2543.0,0.0318
2023-06-04,2023,Ville-Marie,3BR,3173.0,0.0363
2023-04-20,2023,Ville-Marie,3BR,3100.0,0.0245
2023-09-20,2023,Ville-Marie,3BR,2653.0,0.01
2023-02-01,2023,Ville-Marie,3BR,2857.0,0.0471
2023-08-30,2023,Ville-Marie,3BR,2835.0,0.0161
2023-12-12,2023,Ville-Marie,3BR,3007.0,0.0215
2023-02-04,2023,Ville-Marie,3BR,2701.0,0.0201
2023-06-07,2023,Ville-Marie,3BR,2532.0,0.0229
2023-07-04,2023,Ville-Marie,3BR,2858.0,0.018
2023-09-27,2023,Ville-Marie,3BR,2991.0,0.01
2023-04-29,2023,Ville-Marie,3BR,3126.0,0.015
2023-12-08,2023,Ville-Marie,3BR,2766.0,0.0258
2023-03-31,2023,Ville-Marie,3BR,3093.0,0.0432
2023-09-20,2023,Ville-Marie,4BR+,3217.0,0.0323
2023-07-15,2023,Ville-Marie,4BR+,3542.0,0.0428
2023-04-28,2023,Ville-Marie,4BR+,3394.0,0.0324
2023-06-21,2023,Ville-Marie,4BR+,2915.0,0.01
2023-05-22,2023,Ville-Marie,4BR+,3206.0,0.0373
2023-06-26,2023,Ville-Marie,4BR+,3670.0,0.0239
2023-02-27,2023,Ville-Marie,4BR+,3444.0,0.0352
2023-05-02,2023,Ville-Marie,4BR+,3767.0,0.0302
2023-11-03,2023,Ville-Marie,4BR+,3078.0,0.0245
2023-12-27,2023,Ville-Marie,4BR+,3463.0,0.0243
2023-09-09,2023,Ville-Marie,4BR+,3338.0,0.01
2023-11-19,2023,Ville-Marie,4BR+,4100.0,0.0318
2023-10-24,2023,Ville-Marie,4BR+,3663.0,0.0245
2023-10-08,2023,Ville-Marie,4BR+,3588.0,0.0142
2023-09-07,2023,Ville-Marie,4BR+,3332.0,0.0326
2023-10-16,2023,Ville-Marie,4BR+,3597.0,0.0292
2023-04-30,2023,Ville-Marie,4BR+,4148.0,0.0139
2023-03-11,2023,Ville-Marie,4BR+,3700.0,0.037
2023-04-28,2023,Ville-Marie,4BR+,3491.0,0.0377
2023-09-30,2023,Ville-Marie,4BR+,3014.0,0.0272
2023-11-14,2023,Ville-Marie,4BR+,3462.0,0.0186
2023-08-26,2023,Ville-Marie,4BR+,3053.0,0.0385
2023-09-01,2023,Ville-Marie,4BR+,3710.0,0.0275
2023-09-28,2023,Ville-Marie,4BR+,3930.0,0.019
2023-03-23,2023,Ville-Marie,4BR+,3473.0,0.017
2023-03-10,2023,Ville-Marie,4BR+,4287.0,0.0415
2023-01-10,2023,Ville-Marie,4BR+,3665.0,0.0101
2023-10-27,2023,Ville-Marie,4BR+,3731.0,0.0159
2023-08-29,2023,Ville-Marie,4BR+,3724.0,0.0387
2023-08-06,2023,Ville-Marie,4BR+,2954.0,0.0196
2023-08-09,2023,Ville-Marie,4BR+,3498.0,0.0277
2023-06-08,2023,Ville-Marie,4BR+,3818.0,0.0127
2023-06-10,2023,Ville-Marie,4BR+,3739.0,0.0333
2023-08-03,2023,Ville-Marie,4BR+,3569.0,0.0202
2023-02-17,2023,Ville-Marie,4BR+,3432.0,0.0253
2023-08-26,2023,Ville-Marie,4BR+,3297.0,0.01
2023-01-12,2023,Ville-Marie,4BR+,3618.0,0.0234
2023-01-19,2023,Ville-Marie,4BR+,3176.0,0.0365
2023-11-18,2023,Ville-Marie,4BR+,3348.0,0.0373
2023-05-31,2023,Ville-Marie,4BR+,3141.0,0.0235
2023-08-27,2023,Rosemont,Studio,1087.0,0.0244
2023-03-19,2023,Rosemont,Studio,1150.0,0.046
2023-04-05,2023,Rosemont,Studio,978.0,0.0318
2023-05-09,2023,Rosemont,Studio,893.0,0.01
2023-10-26,2023,Rosemont,Studio,917.0,0.0271
2023-02-11,2023,Rosemont,Studio,977.0,0.0221
2023-12-31,2023,Rosemont,Studio,894.0,0.01
2023-02-11,2023,Rosemont,Studio,1075.0,0.0192
2023-03-30,2023,Rosemont,Studio,1065.0,0.0245
2023-01-16,2023,Rosemont,Studio,1063.0,0.0439
2023-08-12,2023,Rosemont,Studio,1109.0,0.0261
2023-02-12,2023,Rosemont,Studio,1021.0,0.0113
2023-11-12,2023,Rosemont,Studio,1060.0,0.0386
2023-06-24,2023,Rosemont,Studio,915.0,0.0357
2023-05-15,2023,Rosemont,Studio,898.0,0.0181
2023-05-25,2023,Rosemont,Studio,889.0,0.033
2023-11-24,2023,Rosemont,Studio,986.0,0.0108
2023-04-01,2023,Rosemont,Studio,1201.0,0.0253
2023-09-14,2023,Rosemont,Studio,1047.0,0.0247
2023-06-27,2023,Rosemont,Studio,946.0,0.0224
2023-03-20,2023,Rosemont,Studio,1026.0,0.0225
2023-11-04,2023,Rosemont,Studio,1024.0,0.0156
2023-11-21,2023,Rosemont,Studio,1122.0,0.0252
2023-03-15,2023,Rosemont,Studio,1066.0,0.0436
2023-01-26,2023,Rosemont,Studio,1276.0,0.0388
2023-12-05,2023,Rosemont,Studio,1065.0,0.0228
2023-04-11,2023,Rosemont,Studio,977.0,0.0317
2023-08-18,2023,Rosemont,Studio,1016.0,0.0318
2023-11-22,2023,Rosemont,Studio,979.0,0.0191
2023-12-31,2023,Rosemont,Studio,989.0,0.0266
2023-02-07,2023,Rosemont,Studio,1017.0,0.0276
2023-05-23,2023,Rosemont,Studio,1219.0,0.0309
2023-05-01,2023,Rosemont,Studio,1033.0,0.0292
2023-07-04,2023,Rosemont,Studio,1016.0,0.0263
2023-10-27,2023,Rosemont,Studio,1094.0,0.0238
2023-01-03,2023,Rosemont,Studio,1051.0,0.0332
2023-07-30,2023,Rosemont,Studio,966.0,0.033
2023-11-22,2023,Rosemont,Studio,1021.0,0.019
2023-02-27,2023,Rosemont,Studio,959.0,0.0306
2023-04-15,2023,Rosemont,Studio,1065.0,0.0327
2023-06-07,2023,Rosemont,1BR,1295.0,0.0438
2023-06-20,2023,Rosemont,1BR,1482.0,0.0157
2023-01-26,2023,Rosemont,1BR,1405.0,0.0485
2023-07-01,2023,Rosemont,1BR,1577.0,0.0198
2023-11-10,2023,Rosemont,1BR,1450.0,0.0287
2023-07-26,2023,Rosemont,1BR,1486.0,0.0252
2023-02-25,2023,Rosemont,1BR,1417.0,0.025
2023-06-25,2023,Rosemont,1BR,1742.0,0.0308
2023-10-06,2023,Rosemont,1BR,1512.0,0.0337
2023-01-30,2023,Rosemont,1BR,1501.0,0.0233
2023-12-25,2023,Rosemont,1BR,1400.0,0.0302
2023-08-09,2023,Rosemont,1BR,1455.0,0.0382
2023-04-05,2023,Rosemont,1BR,1466.0,0.0293
2023-09-24,2023,Rosemont,1BR,1352.0,0.0167
2023-02-02,2023,Rosemont,1BR,1340.0,0.0194
2023-05-02,2023,Rosemont,1BR,1585.0,0.0181
2023-06-08,2023,Rosemont,1BR,1496.0,0.0355
2023-06-08,2023,Rosemont,1BR,1438.0,0.0217
2023-08-25,2023,Rosemont,1BR,1383.0,0.038
2023-12-21,2023,Rosemont,1BR,1345.0,0.0289
2023-02-11,2023,Rosemont,1BR,1245.0,0.0196
2023-06-23,2023,Rosemont,1BR,1180.0,0.0396
2023-04-30,2023,Rosemont,1BR,1425.0,0.0578
2023-05-25,2023,Rosemont,1BR,1459.0,0.045
2023-09-30,2023,Rosemont,1BR,1415.0,0.0502
2023-05-17,2023,Rosemont,1BR,1474.0,0.0368
2023-07-27,2023,Rosemont,1BR,1245.0,0.0309
2023-03-20,2023,Rosemont,1BR,1304.0,0.0308
2023-04-30,2023,Rosemont,1BR,1361.0,0.0266
2023-01-26,2023,Rosemont,1BR,1464.0,0.0304
2023-02-13,2023,Rosemont,1BR,1429.0,0.0228
2023-08-08,2023,Rosemont,1BR,1425.0,0.0298
2023-01-02,2023,Rosemont,1BR,1331.0,0.0212
2023-07-21,2023,Rosemont,1BR,1377.0,0.0273
2023-10-20,2023,Rosemont,1BR,1645.0,0.0309
2023-07-29,2023,Rosemont,1BR,1287.0,0.0306
2023-02-09,2023,Rosemont,1BR,1420.0,0.039
2023-02-11,2023,Rosemont,1BR,1332.0,0.0487
2023-04-02,2023,Rosemont,1BR,1251.0,0.01
2023-09-25,2023,Rosemont,1BR,1378.0,0.0235
2023-07-13,2023,Rosemont,2BR,1939.0,0.0225
2023-04-05,2023,Rosemont,2BR,1575.0,0.0319
2023-12-25,2023,Rosemont,2BR,1771.0,0.0351
2023-01-12,2023,Rosemont,2BR,1796.0,0.0337
2023-10-22,2023,Rosemont,2BR,1945.0,0.0197
2023-05-04,2023,Rosemont,2BR,1541.0,0.0188
2023-03-25,2023,Rosemont,2BR,1887.0,0.0242
2023-05-08,2023,Rosemont,2BR,1756.0,0.0329
2023-10-11,2023,Rosemont,2BR,2007.0,0.0244
2023-03-30,2023,Rosemont,2BR,1659.0,0.0314
2023-01-14,2023,Rosemont,2BR,1757.0,0.0257
2023-09-09,2023,Rosemont,2BR,1861.0,0.0235
2023-03-28,2023,Rosemont,2BR,1680.0,0.0182
2023-10-30,2023,Rosemont,2BR,1964.0,0.015
2023-11-24,2023,Rosemont,2BR,1688.0,0.0175
2023-08-13,2023,Rosemont,2BR,2002.0,0.0329
2023-04-27,2023,Rosemont,2BR,1749.0,0.0316
2023-01-08,2023,Rosemont,2BR,2120.0,0.0432
2023-03-18,2023,Rosemont,2BR,1807.0,0.0324
2023-04-04,2023,Rosemont,2BR,1912.0,0.029
2023-07-19,2023,Rosemont,2BR,1749.0,0.0313
2023-10-12,2023,Rosemont,2BR,1940.0,0.038
2023-03-18,2023,Rosemont,2BR,1802.0,0.0213
2023-11-21,2023,Rosemont,2BR,1768.0,0.0192
2023-10-20,2023,Rosemont,2BR,1476.0,0.0255
2023-10-13,2023,Rosemont,2BR,1754.0,0.0365
2023-02-19,2023,Rosemont,2BR,1443.0,0.0298
2023-12-15,2023,Rosemont,2BR,2053.0,0.0113
2023-12-14,2023,Rosemont,2BR,1789.0,0.0397
2023-12-14,2023,Rosemont,2BR,1720.0,0.0357
2023-08-08,2023,Rosemont,2BR,1876.0,0.0287
2023-04-28,2023,Rosemont,2BR,1794.0,0.0246
2023-06-13,2023,Rosemont,2BR,1991.0,0.0208
2023-09-24,2023,Rosemont,2BR,1928.0,0.0319
2023-03-07,2023,Rosemont,2BR,1951.0,0.03
2023-04-04,2023,Rosemont,2BR,1828.0,0.0495
2023-06-05,2023,Rosemont,2BR,1774.0,0.0258
2023-02-27,2023,Rosemont,2BR,1803.0,0.0321
2023-09-04,2023,Rosemont,2BR,1810.0,0.0344
2023-03-22,2023,Rosemont,2BR,1738.0,0.0274
2023-10-11,2023,Rosemont,3BR,2270.0,0.023
2023-10-20,2023,Rosemont,3BR,2140.0,0.0254
2023-03-24,2023,Rosemont,3BR,2261.0,0.0334
2023-03-31,2023,Rosemont,3BR,2190.0,0.0235
2023-03-13,2023,Rosemont,3BR,2179.0,0.027
2023-12-28,2023,Rosemont,3BR,2185.0,0.0428
2023-06-29,2023,Rosemont,3BR,2110.0,0.0345
2023-09-03,2023,Rosemont,3BR,1786.0,0.0253
2023-10-24,2023,Rosemont,3BR,2063.0,0.0255
2023-05-07,2023,Rosemont,3BR,2359.0,0.0305
2023-09-22,2023,Rosemont,3BR,2198.0,0.0114
2023-07-05,2023,Rosemont,3BR,2086.0,0.0225
2023-01-17,2023,Rosemont,3BR,2205.0,0.0434
2023-08-01,2023,Rosemont,3BR,2041.0,0.0389
2023-12-09,2023,Rosemont,3BR,2159.0,0.0292
2023-08-26,2023,Rosemont,3BR,2324.0,0.0204
2023-02-15,2023,Rosemont,3BR,2098.0,0.031
2023-05-17,2023,Rosemont,3BR,2275.0,0.0273
2023-02-07,2023,Rosemont,3BR,2189.0,0.01
2023-01-16,2023,Rosemont,3BR,2186.0,0.0322
2023-06-01,2023,Rosemont,3BR,1992.0,0.0249
2023-03-29,2023,Rosemont,3BR,1996.0,0.0171
2023-11-17,2023,Rosemont,3BR,2110.0,0.0254
2023-12-09,2023,Rosemont,3BR,2295.0,0.0411
2023-09-26,2023,Rosemont,3BR,2041.0,0.0322
2023-05-05,2023,Rosemont,3BR,2318.0,0.0355
2023-02-13,2023,Rosemont,3BR,2061.0,0.0271
2023-01-24,2023,Rosemont,3BR,2179.0,0.0299
2023-12-14,2023,Rosemont,3BR,2080.0,0.0217
2023-06-14,2023,Rosemont,3BR,2198.0,0.0308
2023-01-12,2023,Rosemont,3BR,2018.0,0.033
2023-12-26,2023,Rosemont,3BR,2394.0,0.035
2023-05-20,2023,Rosemont,3BR,1923.0,0.032
2023-01-22,2023,Rosemont,3BR,2029.0,0.0201
2023-02-02,2023,Rosemont,3BR,2314.0,0.0194
2023-03-23,2023,Rosemont,3BR,2089.0,0.0198
2023-04-28,2023,Rosemont,3BR,2306.0,0.0287
2023-05-30,2023,Rosemont,3BR,2055.0,0.0377
2023-04-06,2023,Rosemont,3BR,2317.0,0.018
2023-04-27,2023,Rosemont,3BR,1894.0,0.0267
2023-05-30,2023,Rosemont,4BR+,2593.0,0.0263
2023-03-24,2023,Rosemont,4BR+,2538.0,0.0383
2023-04-10,2023,Rosemont,4BR+,2811.0,0.0424
2023-11-24,2023,Rosemont,4BR+,2733.0,0.0328
2023-11-26,2023,Rosemont,4BR+,2566.0,0.018
2023-11-11,2023,Rosemont,4BR+,2752.0,0.0166
2023-02-04,2023,Rosemont,4BR+,2663.0,0.0315
2023-11-05,2023,Rosemont,4BR+,2781.0,0.0181
2023-06-25,2023,Rosemont,4BR+,2525.0,0.0241
2023-09-24,2023,Rosemont,4BR+,2472.0,0.0371
2023-03-16,2023,Rosemont,4BR+,2424.0,0.0321
2023-03-14,2023,Rosemont,4BR+,2803.0,0.0328
2023-02-13,2023,Rosemont,4BR+,2632.0,0.0143
2023-03-04,2023,Rosemont,4BR+,2796.0,0.0216
2023-01-29,2023,Rosemont,4BR+,2676.0,0.0223
2023-10-27,2023,Rosemont,4BR+,2718.0,0.0206
2023-02-18,2023,Rosemont,4BR+,2696.0,0.0362
2023-09-09,2023,Rosemont,4BR+,2679.0,0.0356
2023-05-19,2023,Rosemont,4BR+,2674.0,0.0359
2023-06-17,2023,Rosemont,4BR+,3197.0,0.0372
2023-08-04,2023,Rosemont,4BR+,2511.0,0.0189
2023-08-13,2023,Rosemont,4BR+,2557.0,0.0219
2023-10-28,2023,Rosemont,4BR+,2855.0,0.0323
2023-07-10,2023,Rosemont,4BR+,2519.0,0.0293
2023-02-23,2023,Rosemont,4BR+,2285.0,0.0351
2023-12-23,2023,Rosemont,4BR+,2606.0,0.0466
2023-01-16,2023,Rosemont,4BR+,2968.0,0.0243
2023-09-09,2023,Rosemont,4BR+,2863.0,0.0211
2023-08-18,2023,Rosemont,4BR+,2908.0,0.0154
2023-11-08,2023,Rosemont,4BR+,2772.0,0.0258
2023-10-15,2023,Rosemont,4BR+,3071.0,0.0128
2023-10-18,2023,Rosemont,4BR+,2580.0,0.0427
2023-09-11,2023,Rosemont,4BR+,2787.0,0.0365
2023-05-30,2023,Rosemont,4BR+,2675.0,0.024
2023-12-24,2023,Rosemont,4BR+,2794.0,0.0126
2023-08-15,2023,Rosemont,4BR+,2329.0,0.0177
2023-11-08,2023,Rosemont,4BR+,2920.0,0.037
2023-04-13,2023,Rosemont,4BR+,2678.0,0.0328
2023-03-01,2023,Rosemont,4BR+,2673.0,0.0328
2023-02-11,2023,Rosemont,4BR+,2810.0,0.0229
2023-08-08,2023,Outremont,Studio,1275.0,0.01
2023-04-24,2023,Outremont,Studio,1429.0,0.0161
2023-04-19,2023,Outremont,Studio,1203.0,0.0162
2023-01-20,2023,Outremont,Studio,1389.0,0.01
2023-03-23,2023,Outremont,Studio,1160.0,0.033
2023-06-09,2023,Outremont,Studio,1331.0,0.0265
2023-11-08,2023,Outremont,Studio,1340.0,0.0134
2023-02-11,2023,Outremont,Studio,1226.0,0.0203
2023-05-10,2023,Outremont,Studio,1285.0,0.0312
2023-11-22,2023,Outremont,Studio,977.0,0.0141
2023-10-22,2023,Outremont,Studio,1152.0,0.0179
2023-08-22,2023,Outremont,Studio,1330.0,0.0229
2023-12-19,2023,Outremont,Studio,1037.0,0.0214
2023-12-02,2023,Outremont,Studio,1170.0,0.0115
2023-02-12,2023,Outremont,Studio,1156.0,0.0417
2023-03-27,2023,Outremont,Studio,1200.0,0.0205
2023-04-19,2023,Outremont,Studio,1287.0,0.0197
2023-01-18,2023,Outremont,Studio,1241.0,0.0339
2023-07-05,2023,Outremont,Studio,1391.0,0.0205
2023-12-19,2023,Outremont,Studio,1456.0,0.0196
2023-08-14,2023,Outremont,Studio,1332.0,0.01
2023-04-22,2023,Outremont,Studio,1169.0,0.01
2023-03-01,2023,Outremont,Studio,1227.0,0.0271
2023-08-08,2023,Outremont,Studio,1218.0,0.0234
2023-08-21,2023,Outremont,Studio,1269.0,0.0161
2023-04-23,2023,Outremont,Studio,1010.0,0.0108
2023-07-23,2023,Outremont,Studio,1066.0,0.01
2023-01-25,2023,Outremont,Studio,1155.0,0.01
2023-01-11,2023,Outremont,Studio,1101.0,0.0285
2023-04-19,2023,Outremont,Studio,1150.0,0.0201
2023-03-04,2023,Outremont,Studio,1069.0,0.0321
2023-12-27,2023,Outremont,Studio,1176.0,0.039
2023-12-25,2023,Outremont,Studio,1215.0,0.0382
2023-06-15,2023,Outremont,Studio,1190.0,0.0289
2023-01-17,2023,Outremont,Studio,1188.0,0.0198
2023-03-23,2023,Outremont,Studio,1167.0,0.01
2023-11-15,2023,Outremont,Studio,1254.0,0.0391
2023-11-16,2023,Outremont,Studio,1251.0,0.0228
2023-11-09,2023,Outremont,Studio,1272.0,0.0229
2023-07-14,2023,Outremont,Studio,1176.0,0.0101
2023-12-17,2023,Outremont,1BR,1467.0,0.0394
2023-10-23,2023,Outremont,1BR,1494.0,0.0371
2023-01-04,2023,Outremont,1BR,1443.0,0.0393
2023-06-01,2023,Outremont,1BR,1824.0,0.0381
2023-01-28,2023,Outremont,1BR,1666.0,0.0116
2023-09-15,2023,Outremont,1BR,1724.0,0.0232
2023-09-20,2023,Outremont,1BR,1464.0,0.0284
2023-02-26,2023,Outremont,1BR,1538.0,0.0128
2023-04-29,2023,Outremont,1BR,1553.0,0.0438
2023-09-15,2023,Outremont,1BR,1489.0,0.0308
2023-07-17,2023,Outremont,1BR,1652.0,0.0199
2023-03-11,2023,Outremont,1BR,1694.0,0.0474
2023-02-18,2023,Outremont,1BR,1769.0,0.0399
2023-03-26,2023,Outremont,1BR,1830.0,0.0201
2023-08-14,2023,Outremont,1BR,1655.0,0.024
2023-02-03,2023,Outremont,1BR,1670.0,0.0257
2023-08-13,2023,Outremont,1BR,1479.0,0.0282
2023-09-03,2023,Outremont,1BR,1635.0,0.0179
2023-07-08,2023,Outremont,1BR,1789.0,0.0232
2023-10-10,2023,Outremont,1BR,1660.0,0.0258
2023-08-03,2023,Outremont,1BR,1663.0,0.035
2023-08-09,2023,Outremont,1BR,1738.0,0.0154
2023-12-01,2023,Outremont,1BR,1886.0,0.0405
2023-11-02,2023,Outremont,1BR,1647.0,0.0196
2023-08-03,2023,Outremont,1BR,1870.0,0.0293
2023-05-22,2023,Outremont,1BR,1565.0,0.014
2023-09-09,2023,Outremont,1BR,1934.0,0.0107
2023-09-18,2023,Outremont,1BR,1912.0,0.0223
2023-01-02,2023,Outremont,1BR,1488.0,0.0513
2023-05-24,2023,Outremont,1BR,1622.0,0.0369
2023-10-26,2023,Outremont,1BR,1876.0,0.0232
2023-07-23,2023,Outremont,1BR,1568.0,0.023
2023-02-21,2023,Outremont,1BR,1401.0,0.01
2023-04-10,2023,Outremont,1BR,1421.0,0.0222
2023-01-07,2023,Outremont,1BR,1653.0,0.0213
2023-10-10,2023,Outremont,1BR,1742.0,0.0159
2023-04-24,2023,Outremont,1BR,1673.0,0.0368
2023-11-20,2023,Outremont,1BR,2100.0,0.0322
2023-08-11,2023,Outremont,1BR,1559.0,0.0254
2023-04-25,2023,Outremont,1BR,1459.0,0.0277
2023-11-26,2023,Outremont,2BR,2021.0,0.034
2023-04-26,2023,Outremont,2BR,2141.0,0.0278
2023-04-26,2023,Outremont,2BR,1685.0,0.01
2023-12-23,2023,Outremont,2BR,2206.0,0.0295
2023-12-02,2023,Outremont,2BR,2096.0,0.0448
2023-02-06,2023,Outremont,2BR,1987.0,0.0332
2023-07-20,2023,Outremont,2BR,2077.0,0.0361
2023-02-15,2023,Outremont,2BR,1841.0,0.0214
2023-11-13,2023,Outremont,2BR,1942.0,0.0211
2023-11-13,2023,Outremont,2BR,2211.0,0.025
2023-08-23,2023,Outremont,2BR,1932.0,0.0393
2023-05-03,2023,Outremont,2BR,2179.0,0.0439
2023-09-24,2023,Outremont,2BR,2258.0,0.0392
2023-04-16,2023,Outremont,2BR,1724.0,0.032
2023-02-12,2023,Outremont,2BR,1941.0,0.0284
2023-09-23,2023,Outremont,2BR,2256.0,0.0239
2023-03-03,2023,Outremont,2BR,2051.0,0.0143
2023-06-21,2023,Outremont,2BR,1828.0,0.0173
2023-10-28,2023,Outremont,2BR,1935.0,0.0271
2023-08-04,2023,Outremont,2BR,2116.0,0.0394
2023-11-20,2023,Outremont,2BR,2381.0,0.0226
2023-06-12,2023,Outremont,2BR,2172.0,0.024
2023-05-05,2023,Outremont,2BR,2179.0,0.0145
2023-07-06,2023,Outremont,2BR,2293.0,0.0347
2023-07-14,2023,Outremont,2BR,1968.0,0.0263
